% Model,Untitled.mph
% Version,COMSOL 6.0.0.318
% Date,"Sep 11 2026, 15:35"
% Dimension,2
% Nodes,28251
% Expressions,1
% Description,因变量 u
% Length unit,m
% r,z,u (m)
0.2599999999999829,0.06477870020307676,-0.46620000005527545
0.27333333333331655,0.05398225016923063,-0.46264444449918224
0.26999999999998314,0.05938047518615369,-0.4635500000548762
0.2833333333333168,0.04858402515230758,-0.45986111116543205
0.2799999999999834,0.05398225016923063,-0.46080000005446314
0.293333333333317,0.043185800135384506,-0.45697777783167154
0.2899999999999836,0.04858402515230758,-0.4579500000540384
0.30333333333331725,0.03778757511846144,-0.4539944444978996
0.29999999999998384,0.043185800135384506,-0.4550000000536027
0.3133333333333175,0.03238935010153838,-0.4509111111641149
0.30999999999998407,0.03778757511846144,-0.45195000005315605
0.3233333333333177,0.02699112508461532,-0.4477277778303181
0.3199999999999843,0.03238935010153838,-0.448800000052696
0.33333333333331794,0.021592900067692267,-0.4444444444965092
0.32999999999998453,0.02699112508461532,-0.44555000005222417
0.3466666666666516,0.010796450033846133,-0.43991111116252407
0.34333333333331817,0.016194675050769203,-0.4410611111626885
0.33999999999998476,0.021592900067692267,-0.4422000000517409
0.3566666666666518,0.005398225016923066,-0.43639444449535475
0.3599999999999852,0,-0.43520000005073944
0.3533333333333184,0.010796450033846133,-0.4375777778288565
0.36333333333331863,0.005398225016923066,-0.43399444449501207
0.36666666666665204,0,-0.4327777778281722
0.0053982250169229765,0.3699999999999994,-0.49998542964422027
0,0.3733333333333327,-0.5000000000608955
0.005398225016922972,0.376666666666666,-0.49998542964423326
0,0.37999999999999934,-0.5000000000609081
0.010796450033845955,0.3599999999999994,-0.4999417183941935
0.010796450033845951,0.36666666666666603,-0.4999417183942065
0.01619467505076893,0.3499999999999994,-0.4998688663108289
0.016194675050768936,0.3566666666666661,-0.49986886631084176
0.021592900067691892,0.34666666666666607,-0.4997668733941391
0.026991125084614875,0.3366666666666661,-0.49963573964409985
0.026991125084614875,0.34333333333333277,-0.4996357396441123
0.03238935010153785,0.3266666666666661,-0.49947546506072404
0.03238935010153785,0.33333333333333276,-0.49947546506073576
0.037787575118460835,0.3166666666666661,-0.4992860496440103
0.037787575118460835,0.3233333333333328,-0.4992860496440215
0.04318580013538379,0.30666666666666614,-0.4990674933939591
0.0431858001353838,0.3133333333333328,-0.49906749339397044
0.048584025152306774,0.29666666666666613,-0.4988197963105718
0.048584025152306774,0.3033333333333328,-0.49881979631058165
0.05398225016922975,0.2866666666666662,-0.49854295839384793
0.05398225016922975,0.29333333333333284,-0.4985429583938579
0.059380475186152776,0.27666666666666623,-0.4982369796437865
0.05938047518615274,0.2833333333333329,-0.49823697964379693
0.06477870020307586,0.2666666666666662,-0.49790186006038745
0.0647787002030758,0.273333333333333,-0.4979018600603972
0.07017692521999888,0.2633333333333328,-0.4975375996436613
0.07557515023692181,0.25333333333333263,-0.49714419839358776
0.07557515023692189,0.2599999999999994,-0.49714419839359697
0.0809733752538446,0.24333333333333274,-0.49672165631017723
0.08097337525384472,0.2499999999999993,-0.4967216563101862
0.24666666666664927,0.07557515023692289,-0.4695777778335688
0.08637160027076748,0.23999999999999955,-0.4962699733934382
0.24333333333331586,0.08097337525384594,-0.47039444450036366
0.23999999999998245,0.08637160027076901,-0.4712000000560472
0.09176982528769034,0.23666666666666636,-0.495789149643361
0.23666666666664904,0.0917698252876921,-0.4719944445006177
0.09716805030461322,0.23333333333333325,-0.4952791850599468
0.23333333333331563,0.09716805030461517,-0.47277777783407576
0.10256627532153613,0.2300000000000003,-0.49474007964319483
0.22999999999998222,0.10256627532153821,-0.47355000005642195
0.10796450033845917,0.22666666666666743,-0.49417183339310444
0.2266666666666488,0.10796450033846128,-0.47431111116765673
0.11336272535538232,0.22333333333333458,-0.49357444630967656
0.2233333333333154,0.11336272535538433,-0.4750611111677792
0.1187609503723057,0.22000000000000172,-0.4929479183929109
0.219999999999982,0.11876095037230743,-0.47580000005679096
0.12415917538922926,0.21666666666666856,-0.49229224964280777
0.21666666666664858,0.12415917538923049,-0.4765277778346895
0.12955740040615282,0.21333333333333485,-0.49160744005936646
0.21333333333331517,0.12955740040615354,-0.4772444445014758
0.13495562542307607,0.2100000000000005,-0.49089348964258744
0.20999999999998176,0.1349556254230766,-0.47795000005715044
0.1403536475850927,0.20666620722076978,-0.4901504268639167
0.20666666666664835,0.14035385043999968,-0.47864444450171245
0.1457504209100721,0.20333005648708957,-0.4893784074612832
0.20333396937038184,0.1457524611801739,-0.47932764850742265
0.15114647226334293,0.19999201649723158,-0.4885773720200614
0.20000384034732202,0.15115125413896027,-0.47999923198065547
0.15654294087593265,0.19665337679575767,-0.4877471538897144
0.19668026729736557,0.15654888821025506,-0.48065843628552424
0.1619398222155102,0.19331731611597586,-0.4868877470490261
0.19336150435772317,0.16194092366345564,-0.4813056643739749
0.16732538029838293,0.1899419510321176,-0.48600110861248264
0.19005917215125154,0.16732918664146648,-0.4819387555984133
0.1727858629169282,0.18650866887576625,-0.48507252284636154
0.18674318317437866,0.1727683642966009,-0.48256349182687913
0.1786817023939558,0.1830675370246791,-0.48403642467297125
0.18346801211382696,0.17870209201544526,-0.4831697443235332
0.18326626112197936,0.18323661460480523,-0.48320673882523274
0.2566666666666495,0.07017692521999983,-0.46706111116651927
0.2533333333333161,0.07557515023692289,-0.46791111116665124
0.26666666666664973,0.06477870020307676,-0.4644444444994571
0.2633333333333163,0.07017692521999983,-0.46532777783292617
0.27666666666664996,0.05938047518615369,-0.4617277778323831
0.27333333333331655,0.06477870020307676,-0.4626444444991889
0.2866666666666502,0.05398225016923063,-0.45891111116529437
0.2833333333333168,0.05938047518615369,-0.45986111116543876
0.2966666666666504,0.04858402515230758,-0.4559944444981943
0.293333333333317,0.05398225016923063,-0.4569777778316752
0.30666666666665066,0.043185800135384506,-0.452977777831084
0.30333333333331725,0.04858402515230758,-0.45399444449790044
0.3166666666666509,0.03778757511846144,-0.44986111116396194
0.3133333333333175,0.043185800135384506,-0.45091111116411514
0.3266666666666511,0.03238935010153838,-0.44664444449682744
0.3233333333333177,0.03778757511846144,-0.4477277778303181
0.33666666666665135,0.02699112508461532,-0.44332777782968064
0.33333333333331794,0.03238935010153838,-0.4444444444965084
0.349999999999985,0.016194675050769203,-0.43875000005124587
0.3466666666666516,0.021592900067692267,-0.43991111116252274
0.34333333333331817,0.02699112508461532,-0.44106111116268726
0.3599999999999852,0.010796450033846133,-0.43520000005073917
0.3566666666666518,0.016194675050769203,-0.4363944444953532
0.36999999999998545,0.005398225016923066,-0.43155000005021993
0.37333333333331886,0,-0.43031111116115545
0.36666666666665204,0.010796450033846133,-0.4327777778281718
0.3766666666666523,0.005398225016923066,-0.42906111116097856
0.3799999999999857,0,-0.4278000000496893
0.005398225016922972,0.38333333333333264,-0.4999854296442456
0,0.386666666666666,-0.5000000000609213
0.005398225016922973,0.3899999999999993,-0.49998542964425857
0,0.39333333333333265,-0.5000000000609343
0.010796450033845946,0.3733333333333327,-0.49994171839422
0.010796450033845943,0.37999999999999934,-0.49994171839423235
0.016194675050768922,0.3633333333333328,-0.49986886631085453
0.01619467505076892,0.3699999999999994,-0.49986886631086763
0.0215929000676919,0.3533333333333327,-0.49976687339415177
0.021592900067691902,0.3599999999999994,-0.49976687339416465
0.026991125084614872,0.3499999999999994,-0.4996357396441246
0.03238935010153785,0.3399999999999994,-0.4994754650607474
0.03238935010153786,0.3466666666666661,-0.4994754650607604
0.037787575118460835,0.3299999999999994,-0.49928604964403306
0.037787575118460835,0.33666666666666606,-0.49928604964404494
0.0431858001353838,0.31999999999999945,-0.4990674933939818
0.04318580013538379,0.32666666666666605,-0.4990674933939932
0.048584025152306774,0.30999999999999944,-0.49881979631059276
0.048584025152306774,0.3166666666666661,-0.4988197963106041
0.05398225016922975,0.2999999999999995,-0.49854295839386825
0.05398225016922975,0.30666666666666614,-0.4985429583938787
0.05938047518615273,0.28999999999999954,-0.49823697964380703
0.05938047518615272,0.29666666666666613,-0.4982369796438167
0.06477870020307573,0.27999999999999964,-0.4979018600604082
0.06477870020307572,0.28666666666666624,-0.4979018600604186
0.07017692521999885,0.26999999999999963,-0.497537599643671
0.07017692521999876,0.2766666666666664,-0.4975375996436812
0.07557515023692189,0.2666666666666662,-0.49714419839360696
0.08097337525384486,0.256666666666666,-0.49672165631019566
0.08097337525384493,0.26333333333333286,-0.4967216563102053
0.08637160027076757,0.24666666666666595,-0.49626997339344764
0.08637160027076778,0.2533333333333326,-0.4962699733934572
0.24999999999998268,0.08097337525384594,-0.46875000005567147
0.09176982528769037,0.24333333333333274,-0.4957891496433709
0.24666666666664927,0.08637160027076901,-0.4695777778335795
0.24333333333331586,0.0917698252876921,-0.4703944445003758
0.09716805030461312,0.23999999999999957,-0.4952791850599563
0.23999999999998245,0.09716805030461517,-0.47120000005605905
0.10256627532153595,0.2366666666666665,-0.49474007964320404
0.23666666666664904,0.10256627532153823,-0.4719944445006307
0.10796450033845874,0.23333333333333348,-0.49417183339311394
0.23333333333331563,0.10796450033846128,-0.4727777778340903
0.11336272535538165,0.23000000000000062,-0.493574446309686
0.22999999999998222,0.11336272535538433,-0.4735500000564383
0.11876095037230462,0.2266666666666681,-0.4929479183929198
0.2266666666666488,0.11876095037230743,-0.47431111116767527
0.12415917538922788,0.22333333333333563,-0.492292249642817
0.2233333333333154,0.12415917538923049,-0.47506111116779914
0.12955740040615152,0.2200000000000032,-0.4916074400593758
0.219999999999982,0.12955740040615354,-0.4758000000568103
0.1349556254230755,0.21666666666667025,-0.49089348964259694
0.21666666666664858,0.1349556254230766,-0.4765277778347099
0.14035381102178845,0.21333326924898308,-0.4901504039249766
0.21333333333331517,0.14035385043999968,-0.4772444445014978
0.1457514722344886,0.20999894933494864,-0.4893782542297646
0.20999989323828738,0.14575202624731434,-0.4779500224771236
0.15114659379130282,0.20665992924414836,-0.4885773536515418
0.2066669185542691,0.1511495927374496,-0.47864439244492835
0.15653810166473503,0.20331435726251457,-0.48774791142236834
0.20333573202112468,0.15654503293793517,-0.4793272900991185
0.1619233970211983,0.1999598849098192,-0.48689040680719026
0.20000120319043485,0.16193519199281242,-0.4799997594187051
0.16729631046184068,0.19658651816921915,-0.4860059723114209
0.1967076654812013,0.1673081007816308,-0.48065304722809415
0.17264833194311982,0.19316329229005424,-0.4850962767969786
0.19344138701721458,0.1726694539759894,-0.4812902149521621
0.1778739258819534,0.18962660284599242,-0.48418043330387567
0.19024845318751818,0.17804564660616534,-0.48190276308771646
0.18306854462358052,0.18729263361375126,-0.48324295404276185
0.18761183659378036,0.18345415893923553,-0.48240089944287906
0.2599999999999829,0.07557515023692289,-0.4662000000552831
0.2566666666666495,0.08097337525384594,-0.46706111116652843
0.26999999999998314,0.07017692521999983,-0.4635500000548829
0.26666666666664973,0.07557515023692289,-0.4644444444994647
0.2799999999999834,0.06477870020307676,-0.46080000005447036
0.27666666666664996,0.07017692521999983,-0.4617277778323894
0.2899999999999836,0.05938047518615369,-0.4579500000540447
0.2866666666666502,0.06477870020307676,-0.4589111111653011
0.29999999999998384,0.05398225016923063,-0.455000000053606
0.2966666666666504,0.05938047518615369,-0.4559944444982001
0.30999999999998407,0.04858402515230758,-0.45195000005315616
0.30666666666665066,0.05398225016923063,-0.45297777783108645
0.3199999999999843,0.043185800135384506,-0.448800000052696
0.3166666666666509,0.04858402515230758,-0.4498611111639618
0.32999999999998453,0.03778757511846144,-0.4455500000522245
0.3266666666666511,0.043185800135384506,-0.446644444496827
0.33999999999998476,0.03238935010153838,-0.4422000000517401
0.33666666666665135,0.03778757511846144,-0.4433277778296807
0.3533333333333184,0.021592900067692267,-0.4375777778288548
0.349999999999985,0.02699112508461532,-0.43875000005124415
0.3466666666666516,0.03238935010153838,-0.43991111116252185
0.36333333333331863,0.016194675050769203,-0.43399444449501084
0.3599999999999852,0.021592900067692267,-0.43520000005073767
0.37333333333331886,0.010796450033846133,-0.4303111111611549
0.36999999999998545,0.016194675050769203,-0.4315500000502189
0.3833333333333191,0.005398225016923066,-0.42652777782728757
0.3866666666666525,0,-0.4252444444937735
0.3799999999999857,0.010796450033846133,-0.4278000000496885
0.3899999999999859,0.005398225016923066,-0.4239500000491469
0.3933333333333193,0,-0.42264444449340793
0.005398225016922975,0.39666666666666595,-0.4999854296442717
0,0.3999999999999993,-0.5000000000609476
0.005398225016922972,0.4033333333333326,-0.4999854296442852
0,0.40666666666666595,-0.5000000000609613
0.01079645003384594,0.386666666666666,-0.499941718394245
0.01079645003384594,0.3933333333333326,-0.499941718394258
0.01619467505076892,0.376666666666666,-0.4998688663108803
0.016194675050768916,0.38333333333333264,-0.49986886631089317
0.021592900067691895,0.36666666666666603,-0.49976687339417797
0.021592900067691895,0.3733333333333327,-0.4997668733941913
0.026991125084614875,0.3566666666666661,-0.4996357396441374
0.026991125084614875,0.36333333333333273,-0.49963573964415026
0.03238935010153785,0.3533333333333328,-0.49947546506077284
0.03778757511846083,0.34333333333333277,-0.4992860496440577
0.03778757511846083,0.3499999999999994,-0.4992860496440706
0.04318580013538379,0.3333333333333327,-0.49906749339400475
0.0431858001353838,0.3399999999999994,-0.4990674933940173
0.04858402515230675,0.32333333333333275,-0.4988197963106155
0.048584025152306774,0.3299999999999994,-0.4988197963106269
0.05398225016922975,0.3133333333333328,-0.4985429583938896
0.05398225016922975,0.31999999999999945,-0.4985429583939008
0.05938047518615272,0.3033333333333328,-0.49823697964382724
0.05938047518615272,0.30999999999999944,-0.4982369796438379
0.0647787002030757,0.29333333333333284,-0.49790186006042875
0.06477870020307569,0.2999999999999995,-0.4979018600604384
0.07017692521999869,0.28333333333333294,-0.4975375996436922
0.07017692521999867,0.28999999999999954,-0.497537599643703
0.07557515023692182,0.2733333333333331,-0.49714419839361706
0.07557515023692168,0.27999999999999975,-0.49714419839362817
0.08097337525384489,0.26999999999999974,-0.49672165631021553
0.08637160027076794,0.2599999999999994,-0.4962699733934662
0.08637160027076797,0.2666666666666664,-0.49626997339347606
0.09176982528769058,0.24999999999999925,-0.495789149643381
0.09176982528769086,0.256666666666666,-0.49578914964339044
0.2533333333333161,0.08637160027076901,-0.4679111111666619
0.09716805030461333,0.24666666666666592,-0.49527918505996643
0.24999999999998268,0.0917698252876921,-0.46875000005568307
0.24666666666664927,0.09716805030461517,-0.46957777783359195
0.10256627532153599,0.24333333333333274,-0.4947400796432138
0.24333333333331586,0.10256627532153821,-0.47039444450038886
0.10796450033845861,0.23999999999999955,-0.49417183339312315
0.23999999999998245,0.10796450033846128,-0.4712000000560736
0.11336272535538122,0.23666666666666647,-0.49357444630969544
0.23666666666664904,0.11336272535538433,-0.47199444450064704
0.1187609503723039,0.2333333333333337,-0.49294791839292945
0.23333333333331563,0.11876095037230743,-0.47277777783410907
0.12415917538922665,0.2300000000000014,-0.49229224964282636
0.22999999999998222,0.12415917538923049,-0.4735500000564583
0.12955740040614958,0.22666666666666946,-0.49160744005938556
0.2266666666666488,0.12955740040615354,-0.47431111116769503
0.13495562542307302,0.22333333333333774,-0.4908934896426062
0.2233333333333154,0.1349556254230766,-0.47506111116782007
0.14035384473650228,0.21999999068468534,-0.4901503991929967
0.2199999867708878,0.14035384998730127,-0.47580000296723385
0.14575184460986804,0.21666629101372145,-0.4893781999554449
0.2166665073424298,0.14575200003325142,-0.47652781235496855
0.1511483684029857,0.21333009167347192,-0.48857708542346595
0.21333296831480464,0.1511496070007476,-0.47724452237207027
0.15654043615056604,0.2099858004232743,-0.48774754598367315
0.20999980260900028,0.1565457812939361,-0.4779500415092814
0.16192456594737667,0.20663019561979193,-0.48689021753001976
0.206666633925935,0.1619382972287399,-0.4786444512681703
0.16729478365856867,0.20326175531780336,-0.48600622773882013
0.2033291102032636,0.16732725991320063,-0.47932863652939856
0.1726461476342641,0.199874909349545,-0.48509665391188433
0.20007810179817423,0.17265311118679857,-0.4799843766479544
0.1779600027326113,0.1964610863085171,-0.4841651187719184
0.1968117463107638,0.17791231434327415,-0.4806325683146982
0.18315570139772583,0.1933969979904293,-0.4832269945808206
0.1941851548010036,0.1830808141139978,-0.4811460628851873
0.1881667505919271,0.19035888554042807,-0.4822966370437589
0.1924975214316068,0.1877827321270183,-0.4814723521791343
0.2633333333333163,0.08097337525384594,-0.46532777783293516
0.2599999999999829,0.08637160027076901,-0.4662000000552937
0.27333333333331655,0.07557515023692289,-0.46264444449919645
0.26999999999998314,0.08097337525384594,-0.4635500000548914
0.2833333333333168,0.07017692521999983,-0.4598611111654462
0.2799999999999834,0.07557515023692289,-0.46080000005447747
0.293333333333317,0.06477870020307676,-0.45697777783168153
0.2899999999999836,0.07017692521999983,-0.457950000054051
0.30333333333331725,0.05938047518615369,-0.45399444449790577
0.29999999999998384,0.06477870020307676,-0.4550000000536118
0.3133333333333175,0.05398225016923063,-0.45091111116411736
0.30999999999998407,0.05938047518615369,-0.45195000005316116
0.3233333333333177,0.04858402515230758,-0.4477277778303179
0.3199999999999843,0.05398225016923063,-0.4488000000526981
0.33333333333331794,0.043185800135384506,-0.4444444444965083
0.32999999999998453,0.04858402515230758,-0.44555000005222406
0.34333333333331817,0.03778757511846144,-0.44106111116268704
0.33999999999998476,0.043185800135384506,-0.4422000000517395
0.3566666666666518,0.02699112508461532,-0.43639444449535164
0.3533333333333184,0.03238935010153838,-0.4375777778288544
0.349999999999985,0.03778757511846144,-0.43875000005124426
0.36666666666665204,0.021592900067692267,-0.4327777778281701
0.36333333333331863,0.02699112508461532,-0.4339944444950092
0.3766666666666523,0.016194675050769203,-0.42906111116097706
0.37333333333331886,0.021592900067692267,-0.43031111116115345
0.3866666666666525,0.010796450033846133,-0.42524444449377236
0.3833333333333191,0.016194675050769203,-0.42652777782728574
0.39666666666665273,0.005398225016923066,-0.42132777782655656
0.39999999999998614,0,-0.420000000048593
0.3933333333333193,0.010796450033846133,-0.42264444449340727
0.40333333333331955,0.005398225016923066,-0.4186611111595169
0.40666666666665297,0,-0.4173111111593286
0.00539822501692297,0.40999999999999925,-0.49998542964429954
0,0.4133333333333326,-0.5000000000609753
0.005398225016922973,0.4166666666666659,-0.49998542964431353
0,0.41999999999999926,-0.5000000000609894
0.010796450033845943,0.39999999999999925,-0.4999417183942712
0.01079645003384594,0.4066666666666659,-0.4999417183942852
0.016194675050768916,0.3899999999999993,-0.4998688663109068
0.016194675050768916,0.396666666666666,-0.49986886631091937
0.021592900067691892,0.37999999999999934,-0.4997668733942043
0.021592900067691892,0.386666666666666,-0.4997668733942168
0.026991125084614872,0.3699999999999994,-0.4996357396441642
0.026991125084614875,0.376666666666666,-0.49963573964417796
0.03238935010153785,0.3599999999999994,-0.4994754650607854
0.03238935010153785,0.36666666666666603,-0.49947546506079893
0.03778757511846083,0.3566666666666661,-0.49928604964408313
0.04318580013538379,0.3466666666666661,-0.4990674933940298
0.04318580013538379,0.3533333333333328,-0.49906749339404305
0.04858402515230677,0.33666666666666606,-0.49881979631063883
0.048584025152306774,0.34333333333333277,-0.4988197963106515
0.05398225016922975,0.3266666666666661,-0.49854295839391255
0.05398225016922975,0.33333333333333276,-0.49854295839392376
0.05938047518615272,0.3166666666666661,-0.49823697964384867
0.05938047518615275,0.32333333333333275,-0.4982369796438599
0.0647787002030757,0.30666666666666614,-0.49790186006044906
0.06477870020307569,0.3133333333333328,-0.4979018600604594
0.07017692521999867,0.29666666666666613,-0.49753759964371286
0.07017692521999867,0.3033333333333328,-0.49753759964372296
0.07557515023692164,0.2866666666666663,-0.49714419839363905
0.07557515023692163,0.29333333333333284,-0.4971441983936495
0.08097337525384475,0.2766666666666665,-0.4967216563102262
0.08097337525384464,0.28333333333333305,-0.4967216563102372
0.08637160027076783,0.2733333333333332,-0.4962699733934867
0.09176982528769101,0.263333333333333,-0.49578914964339954
0.09176982528769094,0.26999999999999996,-0.49578914964341
0.09716805030461367,0.25333333333333247,-0.49527918505997576
0.097168050304614,0.2599999999999994,-0.4952791850599853
0.2566666666666495,0.0917698252876921,-0.46706111116653976
0.10256627532153632,0.24999999999999914,-0.4947400796432236
0.2533333333333161,0.09716805030461517,-0.4679111111666741
0.24999999999998268,0.10256627532153823,-0.4687500000556963
0.1079645003384587,0.24666666666666562,-0.4941718333931329
0.24666666666664927,0.10796450033846128,-0.4695777778336064
0.11336272535538122,0.24333333333333262,-0.493574446309705
0.24333333333331586,0.11336272535538433,-0.4703944445004051
0.1187609503723037,0.23999999999999946,-0.492947918392939
0.23999999999998245,0.11876095037230743,-0.4712000000560929
0.12415917538922604,0.23666666666666672,-0.49229224964283563
0.23666666666664904,0.12415917538923049,-0.4719944445006666
0.12955740040614827,0.2333333333333345,-0.4916074400593952
0.23333333333331563,0.12955740040615354,-0.47277777783412916
0.1349556254230708,0.23000000000000273,-0.4908934896426164
0.22999999999998222,0.1349556254230766,-0.4735500000564797
0.14035385043999368,0.22666666666667187,-0.4901503983924993
0.22666665946182715,0.14035385019345134,-0.47431111280081045
0.14575204218653062,0.22333327899397096,-0.4893781711582718
0.22333324494322862,0.14575203715394205,-0.4750611309082924
0.1511495895177435,0.21999882218076447,-0.48857690085322686
0.21999974137300501,0.15114998606120245,-0.47580005695475774
0.15654443447258623,0.2166593268307462,-0.48774692007661685
0.2166662233127238,0.15654738829838027,-0.4765278738946747
0.1619327683346912,0.21330915265805847,-0.4868888893283851
0.2133338834584829,0.16194171774974206,-0.4772443271413556
0.16730817803400677,0.2099468526023787,-0.4860039868399846
0.21000192215540006,0.16733258760801883,-0.4779495964027322
0.1726692391460275,0.20657512854305715,-0.4850926669847367
0.2066713774003787,0.17271382234403074,-0.4786434709390452
0.178004360560191,0.20320588529076633,-0.48415722386900256
0.20350992226512313,0.1779884626082142,-0.47929185582726147
0.18332666366626327,0.19990063963949203,-0.4831956672525713
0.2004936944738391,0.1831898889471267,-0.47990113929565775
0.1885312603619736,0.19676167096911806,-0.4822279819910837
0.19758318486219983,0.18815476186341926,-0.48048044258749495
0.1941734067023299,0.19355748998270544,-0.4811483441225572
0.26666666666664973,0.08637160027076901,-0.46444444449947525
0.2633333333333163,0.0917698252876921,-0.4653277778329465
0.27666666666664996,0.08097337525384594,-0.46172777783239755
0.27333333333331655,0.08637160027076901,-0.4626444444992062
0.2866666666666502,0.07557515023692289,-0.4589111111653085
0.2833333333333168,0.08097337525384594,-0.45986111116545364
0.2966666666666504,0.07017692521999983,-0.4559944444982062
0.293333333333317,0.07557515023692289,-0.456977777831689
0.30666666666665066,0.06477870020307676,-0.4529777778310922
0.30333333333331725,0.07017692521999983,-0.45399444449791154
0.3166666666666509,0.05938047518615369,-0.4498611111639666
0.3133333333333175,0.06477870020307676,-0.4509111111641227
0.3266666666666511,0.05398225016923063,-0.4466444444968291
0.3233333333333177,0.05938047518615369,-0.44772777783032197
0.33666666666665135,0.04858402515230758,-0.4433277778296802
0.33333333333331794,0.05398225016923063,-0.4444444444965101
0.3466666666666516,0.043185800135384506,-0.4399111111625213
0.34333333333331817,0.04858402515230758,-0.4410611111626865
0.3599999999999852,0.03238935010153838,-0.4352000000507366
0.3566666666666518,0.03778757511846144,-0.4363944444953514
0.3533333333333184,0.043185800135384506,-0.4375777778288537
0.36999999999998545,0.02699112508461532,-0.43155000005021726
0.36666666666665204,0.03238935010153838,-0.4327777778281692
0.3799999999999857,0.021592900067692267,-0.4278000000496867
0.3766666666666523,0.02699112508461532,-0.42906111116097506
0.3899999999999859,0.016194675050769203,-0.4239500000491451
0.3866666666666525,0.021592900067692267,-0.42524444449377025
0.39999999999998614,0.010796450033846133,-0.42000000004859234
0.39666666666665273,0.016194675050769203,-0.4213277778265551
0.4099999999999864,0.005398225016923064,-0.41595000004802757
0.4133333333333198,0,-0.41457777782561456
0.40666666666665297,0.010796450033846133,-0.4173111111593279
0.4166666666666532,0.005398225016923066,-0.41319444449208914
0.4199999999999866,0,-0.41180000004745115
0.005398225016922971,0.4233333333333326,-0.4999854296443278
0,0.4266666666666659,-0.500000000061004
0.005398225016922972,0.42999999999999927,-0.49998542964434217
0,0.43333333333333257,-0.5000000000610185
0.01079645003384594,0.4133333333333326,-0.49994171839429974
0.01079645003384594,0.41999999999999926,-0.49994171839431406
0.016194675050768916,0.40333333333333266,-0.49986886631093325
0.016194675050768912,0.40999999999999925,-0.49986886631094807
0.021592900067691892,0.3933333333333326,-0.49976687339423015
0.021592900067691892,0.3999999999999993,-0.4997668733942429
0.026991125084614872,0.38333333333333264,-0.49963573964419045
0.026991125084614875,0.3899999999999993,-0.4996357396442031
0.03238935010153785,0.3733333333333327,-0.4994754650608124
0.03238935010153785,0.3799999999999994,-0.49947546506082646
0.03778757511846083,0.36333333333333273,-0.4992860496440967
0.037787575118460835,0.3699999999999994,-0.4992860496441092
0.04318580013538379,0.3599999999999994,-0.4990674933940565
0.048584025152306774,0.3499999999999994,-0.49881979631066514
0.048584025152306774,0.3566666666666661,-0.4988197963106784
0.05398225016922975,0.3399999999999994,-0.4985429583939361
0.05398225016922975,0.34666666666666607,-0.4985429583939494
0.05938047518615273,0.3299999999999994,-0.49823697964387165
0.059380475186152734,0.3366666666666661,-0.4982369796438833
0.0647787002030757,0.31999999999999945,-0.4979018600604706
0.06477870020307572,0.3266666666666661,-0.4979018600604819
0.07017692521999867,0.30999999999999944,-0.4975375996437336
0.07017692521999867,0.3166666666666661,-0.49753759964374417
0.07557515023692163,0.2999999999999995,-0.49714419839366003
0.07557515023692164,0.30666666666666614,-0.49714419839367013
0.08097337525384461,0.2899999999999996,-0.4967216563102476
0.08097337525384463,0.29666666666666613,-0.4967216563102581
0.08637160027076766,0.27999999999999986,-0.4962699733934976
0.08637160027076758,0.28666666666666635,-0.4962699733935085
0.09176982528769073,0.27666666666666667,-0.49578914964342097
0.09716805030461406,0.26666666666666655,-0.49527918505999563
0.09716805030461384,0.2733333333333336,-0.49527918506000607
0.10256627532153682,0.2566666666666659,-0.49474007964323263
0.10256627532153717,0.26333333333333303,-0.49474007964324285
0.2599999999999829,0.09716805030461517,-0.46620000005530565
0.10796450033845945,0.25333333333333224,-0.4941718333931428
0.2566666666666495,0.10256627532153821,-0.4670611111665531
0.2533333333333161,0.10796450033846128,-0.46791111116668876
0.11336272535538183,0.2499999999999987,-0.493574446309715
0.24999999999998268,0.11336272535538433,-0.46875000005571227
0.11876095037230405,0.24666666666666534,-0.4929479183929492
0.24666666666664927,0.11876095037230743,-0.46957777783362536
0.12415917538922583,0.2433333333333323,-0.49229224964284546
0.24333333333331586,0.12415917538923049,-0.47039444450042467
0.1295574004061478,0.23999999999999974,-0.491607440059404
0.23999999999998245,0.12955740040615354,-0.4712000000561121
0.1349556254230696,0.2366666666666674,-0.49089348964262597
0.23666666666664904,0.1349556254230766,-0.4719944445006879
0.14035385043999135,0.23333333333333586,-0.4901503983925091
0.23333333069154769,0.1403538503495986,-0.4727777784505644
0.14575207545691346,0.23000000000000523,-0.48937816630905434
0.229999964007655,0.14575206097491572,-0.4735500083347377
0.1511501784565272,0.22666646544283076,-0.48857681183520757
0.2266665775372354,0.15115026296162662,-0.4743111313704041
0.1565470664319027,0.22333059920278195,-0.4877465080545802
0.22333313675532443,0.1565484388242459,-0.4750611550702648
0.16194038467562813,0.21998743015999064,-0.4868876559642179
0.21999999655893107,0.161945693040398,-0.4758000008139101
0.16732473406478932,0.21663333222966466,-0.4860012167435977
0.21666906130001598,0.16733966508576392,-0.4765272589946818
0.17269172135223462,0.21327114659133461,-0.48508878474658185
0.21334756849184355,0.17272678410152534,-0.47724140756642525
0.1780366892000401,0.20991073851328176,-0.4841514687075779
0.21008183397759325,0.17808198063630118,-0.4779328115735381
0.1833609375764504,0.20655178898241983,-0.48318938334362566
0.2069382099917221,0.1833821280679991,-0.4785882886800535
0.1886153875632654,0.20329460196863836,-0.4822121178451097
0.2039339486122221,0.18862085268585568,-0.4792054723591606
